time=2016-06-06T23:33:05, eventid=0, teamid=3, level=1, eventType=end
time=2016-06-19T19:03:05, eventid=1127, teamid=77, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1128, teamid=81, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1129, teamid=81, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1130, teamid=84, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1131, teamid=84, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1132, teamid=85, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1133, teamid=85, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1134, teamid=88, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1135, teamid=88, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1136, teamid=89, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1137, teamid=89, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1138, teamid=92, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1139, teamid=92, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1140, teamid=94, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1141, teamid=94, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1142, teamid=96, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1143, teamid=96, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1144, teamid=99, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1145, teamid=99, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1146, teamid=101, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1147, teamid=101, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1148, teamid=105, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1149, teamid=105, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1150, teamid=106, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1151, teamid=106, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1152, teamid=107, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1153, teamid=107, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1154, teamid=109, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1155, teamid=109, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1156, teamid=114, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1157, teamid=114, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1158, teamid=115, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1159, teamid=115, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1160, teamid=118, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1161, teamid=118, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1162, teamid=119, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1163, teamid=119, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1164, teamid=121, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1165, teamid=121, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1166, teamid=122, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1167, teamid=122, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1168, teamid=128, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1169, teamid=128, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1170, teamid=129, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1171, teamid=129, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1172, teamid=131, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1173, teamid=131, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1174, teamid=133, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1175, teamid=133, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1176, teamid=139, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1177, teamid=139, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1178, teamid=144, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1179, teamid=144, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1180, teamid=147, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1181, teamid=147, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1182, teamid=148, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1183, teamid=148, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1184, teamid=150, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1185, teamid=150, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1186, teamid=152, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1187, teamid=152, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1188, teamid=154, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1189, teamid=154, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1190, teamid=156, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1191, teamid=156, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1192, teamid=160, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1193, teamid=160, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1194, teamid=161, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1195, teamid=161, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1196, teamid=162, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1197, teamid=162, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1198, teamid=163, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1199, teamid=163, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1200, teamid=164, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1201, teamid=164, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1202, teamid=167, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1203, teamid=167, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1204, teamid=173, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1205, teamid=173, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1206, teamid=174, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1207, teamid=174, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1208, teamid=176, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1209, teamid=176, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1210, teamid=177, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1211, teamid=177, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1212, teamid=179, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1213, teamid=179, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1214, teamid=180, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1215, teamid=180, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1216, teamid=181, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1217, teamid=181, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1218, teamid=182, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1219, teamid=182, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1220, teamid=183, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1221, teamid=183, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1222, teamid=185, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1223, teamid=185, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1224, teamid=186, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1225, teamid=186, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1226, teamid=189, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1227, teamid=189, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1228, teamid=192, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1229, teamid=192, level=7, eventType=start
time=2016-06-19T19:03:05, eventid=1230, teamid=196, level=6, eventType=end
time=2016-06-19T19:03:05, eventid=1231, teamid=196, level=7, eventType=start
time=2016-06-19T21:33:05, eventid=1232, teamid=202, level=5, eventType=end
time=2016-06-19T21:33:05, eventid=1233, teamid=202, level=6, eventType=start
time=2016-06-20T03:03:05, eventid=1234, teamid=208, level=5, eventType=end
time=2016-06-20T03:03:05, eventid=1235, teamid=208, level=6, eventType=start
time=2016-06-20T04:03:05, eventid=1236, teamid=233, level=2, eventType=end
time=2016-06-20T04:03:05, eventid=1237, teamid=233, level=3, eventType=start
time=2016-06-20T04:33:05, eventid=1238, teamid=234, level=2, eventType=end
time=2016-06-20T04:33:05, eventid=1239, teamid=234, level=3, eventType=start
time=2016-06-20T05:03:05, eventid=1240, teamid=219, level=4, eventType=end
time=2016-06-20T05:03:05, eventid=1241, teamid=219, level=5, eventType=start
time=2016-06-20T07:03:05, eventid=1242, teamid=220, level=4, eventType=end
time=2016-06-20T07:03:05, eventid=1243, teamid=220, level=5, eventType=start
time=2016-06-20T14:03:05, eventid=1244, teamid=216, level=3, eventType=end
time=2016-06-20T14:03:05, eventid=1245, teamid=216, level=4, eventType=start
time=2016-06-20T14:33:05, eventid=1246, teamid=37, level=6, eventType=end
time=2016-06-20T14:33:05, eventid=1247, teamid=37, level=7, eventType=start
time=2016-06-20T15:33:05, eventid=1248, teamid=232, level=2, eventType=end
time=2016-06-20T15:33:05, eventid=1249, teamid=232, level=3, eventType=start
time=2016-06-20T16:03:05, eventid=1250, teamid=207, level=3, eventType=end
time=2016-06-20T16:03:05, eventid=1251, teamid=207, level=4, eventType=start
time=2016-06-20T19:03:05, eventid=1252, teamid=200, level=4, eventType=end
time=2016-06-20T19:03:05, eventid=1253, teamid=200, level=5, eventType=start
time=2016-06-20T21:33:05, eventid=1254, teamid=230, level=3, eventType=end
time=2016-06-20T21:33:05, eventid=1255, teamid=230, level=4, eventType=start
time=2016-06-21T00:33:05, eventid=1256, teamid=209, level=4, eventType=end
time=2016-06-21T00:33:05, eventid=1257, teamid=209, level=5, eventType=start
time=2016-06-21T00:33:05, eventid=1258, teamid=226, level=3, eventType=end
time=2016-06-21T00:33:05, eventid=1259, teamid=226, level=4, eventType=start
time=2016-06-21T03:03:05, eventid=1260, teamid=221, level=3, eventType=end
time=2016-06-21T03:03:05, eventid=1261, teamid=221, level=4, eventType=start
time=2016-06-21T04:33:05, eventid=1262, teamid=212, level=4, eventType=end
time=2016-06-21T04:33:05, eventid=1263, teamid=212, level=5, eventType=start
time=2016-06-21T05:03:05, eventid=1264, teamid=215, level=3, eventType=end
time=2016-06-21T05:03:05, eventid=1265, teamid=215, level=4, eventType=start
time=2016-06-21T06:33:05, eventid=1266, teamid=222, level=4, eventType=end
time=2016-06-21T06:33:05, eventid=1267, teamid=222, level=5, eventType=start
time=2016-06-21T07:03:05, eventid=1268, teamid=227, level=3, eventType=end
time=2016-06-21T07:03:05, eventid=1269, teamid=227, level=4, eventType=start
time=2016-06-21T08:03:05, eventid=1270, teamid=223, level=4, eventType=end
time=2016-06-21T08:03:05, eventid=1271, teamid=223, level=5, eventType=start
time=2016-06-21T08:33:05, eventid=1272, teamid=201, level=6, eventType=end
time=2016-06-21T08:33:05, eventid=1273, teamid=201, level=7, eventType=start
time=2016-06-21T11:03:05, eventid=1274, teamid=228, level=2, eventType=end
time=2016-06-21T11:03:05, eventid=1275, teamid=228, level=3, eventType=start
time=2016-06-21T12:03:05, eventid=1276, teamid=224, level=4, eventType=end
time=2016-06-21T12:03:05, eventid=1277, teamid=224, level=5, eventType=start
time=2016-06-21T13:03:05, eventid=1278, teamid=211, level=5, eventType=end
time=2016-06-21T13:03:05, eventid=1279, teamid=211, level=6, eventType=start
time=2016-06-21T13:33:05, eventid=1280, teamid=229, level=1, eventType=end
time=2016-06-21T13:33:05, eventid=1281, teamid=229, level=2, eventType=start
time=2016-06-22T04:03:05, eventid=1282, teamid=206, level=6, eventType=end
time=2016-06-22T04:03:05, eventid=1283, teamid=206, level=7, eventType=start
time=2016-06-22T04:33:05, eventid=1284, teamid=236, level=1, eventType=end
time=2016-06-22T04:33:05, eventid=1285, teamid=236, level=2, eventType=start
time=2016-06-22T06:03:05, eventid=1286, teamid=233, level=3, eventType=end
time=2016-06-22T06:03:05, eventid=1287, teamid=233, level=4, eventType=start
time=2016-06-22T06:33:05, eventid=1288, teamid=234, level=3, eventType=end
time=2016-06-22T06:33:05, eventid=1289, teamid=234, level=4, eventType=start
time=2016-06-22T07:03:05, eventid=1290, teamid=217, level=5, eventType=end
time=2016-06-22T07:03:05, eventid=1291, teamid=217, level=6, eventType=start
time=2016-06-22T11:33:05, eventid=1292, teamid=204, level=6, eventType=end
time=2016-06-22T11:33:05, eventid=1293, teamid=204, level=7, eventType=start
time=2016-06-22T11:33:05, eventid=1294, teamid=218, level=5, eventType=end
time=2016-06-22T11:33:05, eventid=1295, teamid=218, level=6, eventType=start
time=2016-06-22T12:33:05, eventid=1296, teamid=213, level=5, eventType=end
time=2016-06-22T12:33:05, eventid=1297, teamid=213, level=6, eventType=start
time=2016-06-22T14:03:05, eventid=1298, teamid=214, level=5, eventType=end
time=2016-06-22T14:03:05, eventid=1299, teamid=214, level=6, eventType=start
time=2016-06-22T17:33:05, eventid=1300, teamid=232, level=3, eventType=end
time=2016-06-22T17:33:05, eventid=1301, teamid=232, level=4, eventType=start
time=2016-06-22T18:03:05, eventid=1302, teamid=205, level=6, eventType=end
time=2016-06-22T18:03:05, eventid=1303, teamid=205, level=7, eventType=start
time=2016-06-23T02:33:05, eventid=1304, teamid=216, level=4, eventType=end
time=2016-06-23T02:33:05, eventid=1305, teamid=216, level=5, eventType=start
time=2016-06-23T04:33:05, eventid=1306, teamid=207, level=4, eventType=end
time=2016-06-23T04:33:05, eventid=1307, teamid=207, level=5, eventType=start
time=2016-06-23T05:03:05, eventid=1308, teamid=219, level=5, eventType=end
time=2016-06-23T05:03:05, eventid=1309, teamid=219, level=6, eventType=start
time=2016-06-23T06:03:05, eventid=1310, teamid=229, level=2, eventType=end
time=2016-06-23T06:03:05, eventid=1311, teamid=229, level=3, eventType=start
time=2016-06-23T06:33:05, eventid=1312, teamid=203, level=6, eventType=end
time=2016-06-23T06:33:05, eventid=1313, teamid=203, level=7, eventType=start
time=2016-06-23T07:03:05, eventid=1314, teamid=220, level=5, eventType=end
time=2016-06-23T07:03:05, eventid=1315, teamid=220, level=6, eventType=start
time=2016-06-23T10:03:05, eventid=1316, teamid=202, level=6, eventType=end
time=2016-06-23T10:03:05, eventid=1317, teamid=202, level=7, eventType=start
time=2016-06-23T10:03:05, eventid=1318, teamid=230, level=4, eventType=end
time=2016-06-23T10:03:05, eventid=1319, teamid=230, level=5, eventType=start
time=2016-06-23T13:03:05, eventid=1320, teamid=226, level=4, eventType=end
time=2016-06-23T13:03:05, eventid=1321, teamid=226, level=5, eventType=start
time=2016-06-23T13:03:05, eventid=1322, teamid=228, level=3, eventType=end
time=2016-06-23T13:03:05, eventid=1323, teamid=228, level=4, eventType=start
time=2016-06-23T15:33:05, eventid=1324, teamid=208, level=6, eventType=end
time=2016-06-23T15:33:05, eventid=1325, teamid=208, level=7, eventType=start
time=2016-06-23T15:33:05, eventid=1326, teamid=221, level=4, eventType=end
time=2016-06-23T15:33:05, eventid=1327, teamid=221, level=5, eventType=start
time=2016-06-23T17:33:05, eventid=1328, teamid=215, level=4, eventType=end
time=2016-06-23T17:33:05, eventid=1329, teamid=215, level=5, eventType=start
time=2016-06-23T19:03:05, eventid=1330, teamid=200, level=5, eventType=end
time=2016-06-23T19:03:05, eventid=1331, teamid=200, level=6, eventType=start
time=2016-06-23T19:33:05, eventid=1332, teamid=227, level=4, eventType=end
time=2016-06-23T19:33:05, eventid=1333, teamid=227, level=5, eventType=start
time=2016-06-23T21:03:05, eventid=1334, teamid=3, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1335, teamid=3, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1336, teamid=4, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1337, teamid=4, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1338, teamid=6, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1339, teamid=6, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1340, teamid=7, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1341, teamid=7, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1342, teamid=9, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1343, teamid=9, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1344, teamid=10, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1345, teamid=10, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1346, teamid=17, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1347, teamid=17, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1348, teamid=20, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1349, teamid=20, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1350, teamid=27, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1351, teamid=27, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1352, teamid=28, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1353, teamid=28, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1354, teamid=29, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1355, teamid=29, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1356, teamid=31, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1357, teamid=31, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1358, teamid=34, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1359, teamid=34, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1360, teamid=35, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1361, teamid=35, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1362, teamid=40, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1363, teamid=40, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1364, teamid=42, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1365, teamid=42, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1366, teamid=44, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1367, teamid=44, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1368, teamid=45, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1369, teamid=45, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1370, teamid=46, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1371, teamid=46, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1372, teamid=48, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1373, teamid=48, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1374, teamid=49, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1375, teamid=49, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1376, teamid=50, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1377, teamid=50, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1378, teamid=54, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1379, teamid=54, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1380, teamid=55, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1381, teamid=55, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1382, teamid=56, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1383, teamid=56, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1384, teamid=57, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1385, teamid=57, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1386, teamid=60, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1387, teamid=60, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1388, teamid=62, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1389, teamid=62, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1390, teamid=63, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1391, teamid=63, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1392, teamid=69, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1393, teamid=69, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1394, teamid=70, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1395, teamid=70, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1396, teamid=71, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1397, teamid=71, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1398, teamid=73, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1399, teamid=73, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1400, teamid=77, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1401, teamid=77, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1402, teamid=81, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1403, teamid=81, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1404, teamid=84, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1405, teamid=84, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1406, teamid=85, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1407, teamid=85, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1408, teamid=88, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1409, teamid=88, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1410, teamid=89, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1411, teamid=89, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1412, teamid=92, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1413, teamid=92, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1414, teamid=94, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1415, teamid=94, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1416, teamid=96, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1417, teamid=96, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1418, teamid=99, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1419, teamid=99, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1420, teamid=101, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1421, teamid=101, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1422, teamid=105, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1423, teamid=105, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1424, teamid=106, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1425, teamid=106, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1426, teamid=107, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1427, teamid=107, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1428, teamid=109, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1429, teamid=109, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1430, teamid=114, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1431, teamid=114, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1432, teamid=115, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1433, teamid=115, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1434, teamid=118, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1435, teamid=118, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1436, teamid=119, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1437, teamid=119, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1438, teamid=121, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1439, teamid=121, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1440, teamid=122, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1441, teamid=122, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1442, teamid=128, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1443, teamid=128, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1444, teamid=129, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1445, teamid=129, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1446, teamid=131, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1447, teamid=131, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1448, teamid=133, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1449, teamid=133, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1450, teamid=139, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1451, teamid=139, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1452, teamid=144, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1453, teamid=144, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1454, teamid=147, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1455, teamid=147, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1456, teamid=148, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1457, teamid=148, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1458, teamid=150, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1459, teamid=150, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1460, teamid=152, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1461, teamid=152, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1462, teamid=154, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1463, teamid=154, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1464, teamid=156, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1465, teamid=156, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1466, teamid=160, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1467, teamid=160, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1468, teamid=161, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1469, teamid=161, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1470, teamid=162, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1471, teamid=162, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1472, teamid=163, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1473, teamid=163, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1474, teamid=164, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1475, teamid=164, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1476, teamid=167, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1477, teamid=167, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1478, teamid=173, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1479, teamid=173, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1480, teamid=174, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1481, teamid=174, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1482, teamid=176, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1483, teamid=176, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1484, teamid=177, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1485, teamid=177, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1486, teamid=179, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1487, teamid=179, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1488, teamid=180, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1489, teamid=180, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1490, teamid=181, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1491, teamid=181, level=8, eventType=start
time=2016-06-23T21:03:05, eventid=1492, teamid=182, level=7, eventType=end
time=2016-06-23T21:03:05, eventid=1493, teamid=182, level=8, eventType=start
