2016-06-05T15:38:13, txID=6798, userSessionid=6452, teamid=77, userid=1451, adID=2, adCategory=sports
2016-06-24T21:06:10, txID=48327, userSessionid=44832, teamid=42, userid=1311, adID=17, adCategory=movies
2016-06-24T21:06:41, txID=48317, userSessionid=44933, teamid=54, userid=1805, adID=24, adCategory=computers
2016-06-24T21:07:37, txID=48303, userSessionid=44652, teamid=7, userid=1094, adID=19, adCategory=sports
2016-06-24T21:07:42, txID=48319, userSessionid=45609, teamid=162, userid=1967, adID=7, adCategory=hardware
2016-06-24T21:07:47, txID=48332, userSessionid=44637, teamid=4, userid=190, adID=9, adCategory=movies
2016-06-24T21:07:48, txID=48307, userSessionid=45325, teamid=115, userid=194, adID=1, adCategory=electronics
2016-06-24T21:07:50, txID=48322, userSessionid=45267, teamid=107, userid=1056, adID=22, adCategory=hardware
2016-06-24T21:08:11, txID=48292, userSessionid=44805, teamid=35, userid=686, adID=21, adCategory=movies
2016-06-24T21:08:16, txID=48335, userSessionid=45863, teamid=192, userid=1561, adID=21, adCategory=movies
2016-06-24T21:08:18, txID=48324, userSessionid=45586, teamid=160, userid=1928, adID=22, adCategory=hardware
2016-06-24T21:10:17, txID=48298, userSessionid=45522, teamid=150, userid=230, adID=12, adCategory=games
2016-06-24T21:10:49, txID=48325, userSessionid=44682, teamid=9, userid=228, adID=8, adCategory=clothing
2016-06-24T21:12:02, txID=48331, userSessionid=45839, teamid=186, userid=866, adID=10, adCategory=movies
2016-06-24T21:12:04, txID=48311, userSessionid=44886, teamid=48, userid=1602, adID=21, adCategory=movies
2016-06-24T21:12:22, txID=48302, userSessionid=44640, teamid=4, userid=1399, adID=18, adCategory=fashion
2016-06-24T21:12:47, txID=48296, userSessionid=45112, teamid=84, userid=696, adID=23, adCategory=sports
2016-06-24T21:14:18, txID=48315, userSessionid=45726, teamid=176, userid=1637, adID=24, adCategory=computers
2016-06-24T21:14:55, txID=48290, userSessionid=43034, teamid=216, userid=1273, adID=3, adCategory=computers
2016-06-24T21:16:54, txID=48306, userSessionid=47217, teamid=45, userid=369, adID=6, adCategory=clothing
2016-06-24T21:17:47, txID=48334, userSessionid=44873, teamid=46, userid=1668, adID=12, adCategory=games
2016-06-24T21:17:53, txID=48339, userSessionid=45813, teamid=182, userid=419, adID=11, adCategory=clothing
2016-06-24T21:18:04, txID=48330, userSessionid=43894, teamid=228, userid=1148, adID=0, adCategory=hardware
2016-06-24T21:18:13, txID=48313, userSessionid=45450, teamid=131, userid=1214, adID=8, adCategory=clothing
2016-06-24T21:18:36, txID=48304, userSessionid=45283, teamid=109, userid=253, adID=1, adCategory=electronics
2016-06-24T21:19:37, txID=48314, userSessionid=45101, teamid=84, userid=1017, adID=24, adCategory=computers
2016-06-24T21:19:57, txID=48333, userSessionid=44620, teamid=3, userid=570, adID=25, adCategory=sports
2016-06-24T21:19:59, txID=48299, userSessionid=45029, teamid=70, userid=299, adID=10, adCategory=movies
2016-06-24T21:21:00, txID=48309, userSessionid=44950, teamid=56, userid=576, adID=22, adCategory=hardware
2016-06-24T21:21:08, txID=48318, userSessionid=45184, teamid=94, userid=352, adID=0, adCategory=hardware
2016-06-24T21:21:10, txID=48323, userSessionid=45450, teamid=131, userid=1214, adID=17, adCategory=movies
2016-06-24T21:22:27, txID=48310, userSessionid=44718, teamid=17, userid=1911, adID=12, adCategory=games
2016-06-24T21:22:42, txID=48289, userSessionid=45722, teamid=176, userid=262, adID=8, adCategory=clothing
2016-06-24T21:22:58, txID=48316, userSessionid=39456, teamid=211, userid=1765, adID=3, adCategory=computers
2016-06-24T21:23:17, txID=48305, userSessionid=45561, teamid=154, userid=1105, adID=26, adCategory=sports
2016-06-24T21:23:35, txID=48321, userSessionid=45313, teamid=114, userid=1049, adID=22, adCategory=hardware
2016-06-24T21:24:21, txID=48293, userSessionid=45446, teamid=131, userid=1126, adID=28, adCategory=sports
2016-06-24T21:25:55, txID=48320, userSessionid=44706, teamid=17, userid=1152, adID=23, adCategory=sports
2016-06-24T21:26:02, txID=48340, userSessionid=44844, teamid=44, userid=892, adID=6, adCategory=clothing
2016-06-24T21:26:20, txID=48300, userSessionid=45646, teamid=163, userid=1370, adID=11, adCategory=clothing
2016-06-24T21:26:36, txID=48328, userSessionid=43519, teamid=220, userid=968, adID=10, adCategory=movies
2016-06-24T21:26:53, txID=48297, userSessionid=45229, teamid=101, userid=1878, adID=29, adCategory=games
2016-06-24T21:29:04, txID=48308, userSessionid=39122, teamid=201, userid=479, adID=0, adCategory=hardware
2016-06-24T21:29:28, txID=48326, userSessionid=45819, teamid=183, userid=508, adID=19, adCategory=sports
2016-06-24T21:30:35, txID=48301, userSessionid=43518, teamid=220, userid=1131, adID=7, adCategory=hardware
2016-06-24T21:31:11, txID=48329, userSessionid=45839, teamid=186, userid=866, adID=29, adCategory=games
2016-06-24T21:31:15, txID=48338, userSessionid=44695, teamid=10, userid=1782, adID=0, adCategory=hardware
2016-06-24T21:31:38, txID=48312, userSessionid=45436, teamid=131, userid=1681, adID=26, adCategory=sports
2016-06-24T21:32:18, txID=48336, userSessionid=45044, teamid=71, userid=1434, adID=10, adCategory=movies
2016-06-24T21:33:32, txID=48349, userSessionid=46314, teamid=209, userid=1914, adID=9, adCategory=movies
2016-06-24T21:44:29, txID=48348, userSessionid=44675, teamid=9, userid=224, adID=5, adCategory=movies
2016-06-24T21:47:10, txID=48350, userSessionid=48178, teamid=234, userid=986, adID=8, adCategory=clothing
2016-06-24T21:49:23, txID=48346, userSessionid=41789, teamid=204, userid=1055, adID=29, adCategory=games
2016-06-24T21:58:14, txID=48347, userSessionid=47756, teamid=224, userid=150, adID=23, adCategory=sports
2016-06-24T22:04:45, txID=48362, userSessionid=44938, teamid=54, userid=1900, adID=14, adCategory=fashion
2016-06-24T22:04:53, txID=48370, userSessionid=45278, teamid=109, userid=1649, adID=14, adCategory=fashion
2016-06-24T22:07:59, txID=48369, userSessionid=44261, teamid=215, userid=1435, adID=29, adCategory=games
2016-06-24T22:09:41, txID=48361, userSessionid=45818, teamid=183, userid=1398, adID=17, adCategory=movies
2016-06-24T22:12:28, txID=48372, userSessionid=45532, teamid=150, userid=699, adID=24, adCategory=computers
2016-06-24T22:13:05, txID=48373, userSessionid=44741, teamid=28, userid=1385, adID=28, adCategory=sports
2016-06-24T22:17:34, txID=48364, userSessionid=45774, teamid=179, userid=1165, adID=4, adCategory=clothing
2016-06-24T22:18:28, txID=48367, userSessionid=44702, teamid=10, userid=1753, adID=6, adCategory=clothing
2016-06-24T22:21:57, txID=48368, userSessionid=45260, teamid=107, userid=528, adID=0, adCategory=hardware
2016-06-24T22:25:04, txID=48371, userSessionid=44637, teamid=4, userid=190, adID=8, adCategory=clothing
2016-06-24T22:25:32, txID=48363, userSessionid=45557, teamid=154, userid=1909, adID=13, adCategory=hardware
2016-06-24T22:31:27, txID=48365, userSessionid=45226, teamid=99, userid=800, adID=5, adCategory=movies
2016-06-24T22:32:15, txID=48366, userSessionid=45832, teamid=185, userid=279, adID=7, adCategory=hardware
2016-06-24T22:37:02, txID=48384, userSessionid=45239, teamid=105, userid=1411, adID=22, adCategory=hardware
2016-06-24T22:38:39, txID=48382, userSessionid=44851, teamid=44, userid=371, adID=29, adCategory=games
2016-06-24T22:40:06, txID=48390, userSessionid=45760, teamid=177, userid=965, adID=15, adCategory=fashion
2016-06-24T22:40:11, txID=48378, userSessionid=45742, teamid=176, userid=962, adID=3, adCategory=computers
2016-06-24T22:42:13, txID=48394, userSessionid=45293, teamid=114, userid=124, adID=27, adCategory=games
2016-06-24T22:42:57, txID=48388, userSessionid=45370, teamid=121, userid=1336, adID=26, adCategory=sports
2016-06-24T22:42:57, txID=48399, userSessionid=44730, teamid=27, userid=1350, adID=2, adCategory=sports
2016-06-24T22:43:37, txID=48396, userSessionid=45070, teamid=77, userid=260, adID=7, adCategory=hardware
2016-06-24T22:45:49, txID=48385, userSessionid=47913, teamid=37, userid=183, adID=10, adCategory=movies
2016-06-24T22:47:57, txID=48393, userSessionid=44790, teamid=34, userid=1551, adID=24, adCategory=computers
2016-06-24T22:49:12, txID=48387, userSessionid=45230, teamid=101, userid=85, adID=20, adCategory=sports
2016-06-24T22:50:21, txID=48391, userSessionid=44778, teamid=31, userid=1462, adID=16, adCategory=clothing
2016-06-24T22:50:58, txID=48379, userSessionid=45363, teamid=121, userid=172, adID=3, adCategory=computers
2016-06-24T22:51:06, txID=48400, userSessionid=44879, teamid=48, userid=893, adID=16, adCategory=clothing
2016-06-24T22:51:39, txID=48383, userSessionid=45801, teamid=181, userid=1453, adID=16, adCategory=clothing
2016-06-24T22:52:24, txID=48389, userSessionid=47060, teamid=223, userid=851, adID=4, adCategory=clothing
2016-06-24T22:53:50, txID=48392, userSessionid=45304, teamid=114, userid=845, adID=29, adCategory=games
2016-06-24T22:56:05, txID=48397, userSessionid=45030, teamid=70, userid=1358, adID=7, adCategory=hardware
2016-06-24T22:56:36, txID=48401, userSessionid=39116, teamid=201, userid=1363, adID=28, adCategory=sports
2016-06-24T22:57:23, txID=48380, userSessionid=44982, teamid=60, userid=1430, adID=12, adCategory=games
2016-06-24T22:58:02, txID=48381, userSessionid=44950, teamid=56, userid=576, adID=13, adCategory=hardware
2016-06-24T23:00:39, txID=48398, userSessionid=45874, teamid=196, userid=948, adID=22, adCategory=hardware
2016-06-24T23:01:26, txID=48386, userSessionid=45312, teamid=114, userid=863, adID=3, adCategory=computers
2016-06-24T23:01:37, txID=48395, userSessionid=42425, teamid=205, userid=1622, adID=2, adCategory=sports
2016-06-24T23:11:42, txID=48411, userSessionid=45516, teamid=150, userid=1085, adID=20, adCategory=sports
2016-06-24T23:23:20, txID=48410, userSessionid=42425, teamid=205, userid=1622, adID=14, adCategory=fashion
2016-06-24T23:34:35, txID=48437, userSessionid=45372, teamid=122, userid=1030, adID=12, adCategory=games
2016-06-24T23:34:46, txID=48433, userSessionid=45428, teamid=129, userid=1957, adID=9, adCategory=movies
2016-06-24T23:35:07, txID=48450, userSessionid=44150, teamid=208, userid=600, adID=6, adCategory=clothing
2016-06-24T23:35:52, txID=48425, userSessionid=44687, teamid=10, userid=947, adID=26, adCategory=sports
2016-06-24T23:36:11, txID=48424, userSessionid=48178, teamid=234, userid=986, adID=17, adCategory=movies
2016-06-24T23:36:13, txID=48441, userSessionid=45833, teamid=185, userid=1413, adID=13, adCategory=hardware
2016-06-24T23:37:19, txID=48447, userSessionid=45537, teamid=152, userid=1567, adID=10, adCategory=movies
2016-06-24T23:38:51, txID=48443, userSessionid=45028, teamid=70, userid=571, adID=2, adCategory=sports
2016-06-24T23:39:44, txID=48427, userSessionid=44781, teamid=31, userid=1906, adID=24, adCategory=computers
2016-06-24T23:40:09, txID=48430, userSessionid=44959, teamid=56, userid=1647, adID=27, adCategory=games
2016-06-24T23:40:15, txID=48449, userSessionid=44975, teamid=57, userid=1185, adID=28, adCategory=sports
2016-06-24T23:44:16, txID=48446, userSessionid=44966, teamid=57, userid=1944, adID=22, adCategory=hardware
2016-06-24T23:44:32, txID=48423, userSessionid=45727, teamid=176, userid=626, adID=17, adCategory=movies
2016-06-24T23:44:32, txID=48434, userSessionid=45782, teamid=180, userid=41, adID=13, adCategory=hardware
2016-06-24T23:45:22, txID=48436, userSessionid=44155, teamid=221, userid=888, adID=21, adCategory=movies
2016-06-24T23:47:51, txID=48438, userSessionid=44899, teamid=49, userid=940, adID=13, adCategory=hardware
2016-06-24T23:48:29, txID=48439, userSessionid=45725, teamid=176, userid=1617, adID=13, adCategory=hardware
2016-06-24T23:49:14, txID=48432, userSessionid=44850, teamid=44, userid=748, adID=16, adCategory=clothing
2016-06-24T23:49:51, txID=48429, userSessionid=45212, teamid=96, userid=616, adID=22, adCategory=hardware
2016-06-24T23:52:00, txID=48448, userSessionid=44886, teamid=48, userid=1602, adID=1, adCategory=electronics
2016-06-24T23:52:51, txID=48440, userSessionid=45590, teamid=160, userid=152, adID=13, adCategory=hardware
2016-06-24T23:52:53, txID=48431, userSessionid=45403, teamid=128, userid=322, adID=27, adCategory=games
2016-06-24T23:53:39, txID=48428, userSessionid=45375, teamid=122, userid=1442, adID=25, adCategory=sports
2016-06-24T23:55:18, txID=48444, userSessionid=43722, teamid=202, userid=636, adID=19, adCategory=sports
2016-06-24T23:58:20, txID=48426, userSessionid=45342, teamid=118, userid=249, adID=18, adCategory=fashion
2016-06-24T23:59:30, txID=48445, userSessionid=45479, teamid=144, userid=1790, adID=23, adCategory=sports
2016-06-25T00:00:19, txID=48442, userSessionid=45537, teamid=152, userid=1567, adID=19, adCategory=sports
2016-06-25T00:01:13, txID=48451, userSessionid=45278, teamid=109, userid=1649, adID=25, adCategory=sports
2016-06-25T00:01:48, txID=48452, userSessionid=45429, teamid=129, userid=1879, adID=13, adCategory=hardware
2016-06-25T00:02:25, txID=48435, userSessionid=44695, teamid=10, userid=1782, adID=14, adCategory=fashion
2016-06-25T00:02:51, txID=48422, userSessionid=43225, teamid=207, userid=334, adID=11, adCategory=clothing
2016-06-25T00:03:12, txID=48485, userSessionid=44720, teamid=17, userid=1190, adID=25, adCategory=sports
2016-06-25T00:03:56, txID=48468, userSessionid=45545, teamid=152, userid=1293, adID=26, adCategory=sports
2016-06-25T00:05:17, txID=48482, userSessionid=45282, teamid=109, userid=561, adID=22, adCategory=hardware
2016-06-25T00:05:36, txID=48477, userSessionid=44913, teamid=50, userid=843, adID=20, adCategory=sports
2016-06-25T00:06:49, txID=48479, userSessionid=44637, teamid=4, userid=190, adID=13, adCategory=hardware
2016-06-25T00:08:33, txID=48473, userSessionid=39115, teamid=201, userid=1522, adID=4, adCategory=clothing
2016-06-25T00:08:35, txID=48463, userSessionid=45709, teamid=174, userid=1447, adID=7, adCategory=hardware
2016-06-25T00:09:31, txID=48483, userSessionid=45872, teamid=196, userid=1113, adID=18, adCategory=fashion
2016-06-25T00:10:22, txID=48469, userSessionid=45191, teamid=94, userid=1386, adID=2, adCategory=sports
2016-06-25T00:10:24, txID=48475, userSessionid=45228, teamid=101, userid=1669, adID=17, adCategory=movies
2016-06-25T00:13:19, txID=48470, userSessionid=44872, teamid=46, userid=290, adID=8, adCategory=clothing
2016-06-25T00:14:41, txID=48478, userSessionid=44982, teamid=60, userid=1430, adID=26, adCategory=sports
2016-06-25T00:16:03, txID=48466, userSessionid=45822, teamid=185, userid=1732, adID=19, adCategory=sports
2016-06-25T00:18:17, txID=48464, userSessionid=44921, teamid=50, userid=466, adID=24, adCategory=computers
2016-06-25T00:19:03, txID=48480, userSessionid=44675, teamid=9, userid=224, adID=18, adCategory=fashion
2016-06-25T00:19:08, txID=48471, userSessionid=45620, teamid=162, userid=112, adID=26, adCategory=sports
2016-06-25T00:20:00, txID=48474, userSessionid=44999, teamid=62, userid=1339, adID=29, adCategory=games
2016-06-25T00:21:56, txID=48481, userSessionid=45759, teamid=177, userid=445, adID=15, adCategory=fashion
2016-06-25T00:22:20, txID=48484, userSessionid=44643, teamid=6, userid=934, adID=12, adCategory=games
2016-06-25T00:22:51, txID=48488, userSessionid=44819, teamid=35, userid=1577, adID=1, adCategory=electronics
2016-06-25T00:24:55, txID=48467, userSessionid=45598, teamid=161, userid=424, adID=4, adCategory=clothing
2016-06-25T00:25:33, txID=48476, userSessionid=45421, teamid=129, userid=1345, adID=21, adCategory=movies
2016-06-25T00:29:25, txID=48486, userSessionid=45595, teamid=161, userid=1357, adID=6, adCategory=clothing
2016-06-25T00:31:09, txID=48487, userSessionid=44960, teamid=56, userid=972, adID=20, adCategory=sports
2016-06-25T00:31:57, txID=48465, userSessionid=44883, teamid=48, userid=554, adID=15, adCategory=fashion
2016-06-25T00:32:53, txID=48472, userSessionid=45856, teamid=189, userid=553, adID=23, adCategory=sports
2016-06-25T00:33:39, txID=48508, userSessionid=45538, teamid=152, userid=460, adID=2, adCategory=sports
2016-06-25T00:34:50, txID=48521, userSessionid=44920, teamid=50, userid=1155, adID=27, adCategory=games
2016-06-25T00:35:46, txID=48537, userSessionid=45246, teamid=106, userid=128, adID=0, adCategory=hardware
2016-06-25T00:36:35, txID=48522, userSessionid=45550, teamid=152, userid=1335, adID=21, adCategory=movies
2016-06-25T00:36:55, txID=48526, userSessionid=45140, teamid=89, userid=1467, adID=0, adCategory=hardware
2016-06-25T00:37:20, txID=48561, userSessionid=45029, teamid=70, userid=299, adID=20, adCategory=sports
2016-06-25T00:37:24, txID=48544, userSessionid=45304, teamid=114, userid=845, adID=26, adCategory=sports
2016-06-25T00:37:48, txID=48518, userSessionid=45699, teamid=173, userid=1230, adID=25, adCategory=sports
2016-06-25T00:38:25, txID=48538, userSessionid=45435, teamid=131, userid=1993, adID=14, adCategory=fashion
2016-06-25T00:38:46, txID=48513, userSessionid=45762, teamid=177, userid=42, adID=6, adCategory=clothing
2016-06-25T00:39:13, txID=48548, userSessionid=45293, teamid=114, userid=124, adID=5, adCategory=movies
2016-06-25T00:39:14, txID=48534, userSessionid=45335, teamid=118, userid=1088, adID=18, adCategory=fashion
2016-06-25T00:40:02, txID=48519, userSessionid=45736, teamid=176, userid=1171, adID=27, adCategory=games
2016-06-25T00:40:14, txID=48535, userSessionid=45283, teamid=109, userid=253, adID=26, adCategory=sports
2016-06-25T00:40:33, txID=48562, userSessionid=45281, teamid=109, userid=446, adID=2, adCategory=sports
2016-06-25T00:40:35, txID=48517, userSessionid=45454, teamid=133, userid=1767, adID=7, adCategory=hardware
2016-06-25T00:41:57, txID=48553, userSessionid=45242, teamid=105, userid=142, adID=13, adCategory=hardware
2016-06-25T00:44:41, txID=48516, userSessionid=45375, teamid=122, userid=1442, adID=19, adCategory=sports
2016-06-25T00:44:51, txID=48514, userSessionid=45097, teamid=84, userid=455, adID=2, adCategory=sports
2016-06-25T00:45:06, txID=48532, userSessionid=44650, teamid=7, userid=870, adID=14, adCategory=fashion
2016-06-25T00:46:18, txID=48564, userSessionid=44144, teamid=208, userid=1142, adID=4, adCategory=clothing
2016-06-25T00:46:58, txID=48541, userSessionid=45104, teamid=84, userid=301, adID=27, adCategory=games
2016-06-25T00:47:38, txID=48546, userSessionid=44687, teamid=10, userid=947, adID=3, adCategory=computers
2016-06-25T00:47:49, txID=48530, userSessionid=44850, teamid=44, userid=748, adID=8, adCategory=clothing
2016-06-25T00:48:03, txID=48558, userSessionid=47682, teamid=118, userid=1986, adID=27, adCategory=games
2016-06-25T00:48:12, txID=48528, userSessionid=44947, teamid=55, userid=452, adID=9, adCategory=movies
2016-06-25T00:48:24, txID=48515, userSessionid=45308, teamid=114, userid=1064, adID=14, adCategory=fashion
2016-06-25T00:48:54, txID=48507, userSessionid=45450, teamid=131, userid=1214, adID=27, adCategory=games
2016-06-25T00:48:58, txID=48542, userSessionid=42428, teamid=205, userid=185, adID=14, adCategory=fashion
2016-06-25T00:49:31, txID=48543, userSessionid=43890, teamid=226, userid=182, adID=4, adCategory=clothing
2016-06-25T00:50:29, txID=48509, userSessionid=44683, teamid=9, userid=1797, adID=13, adCategory=hardware
2016-06-25T00:50:30, txID=48540, userSessionid=44652, teamid=7, userid=1094, adID=4, adCategory=clothing
2016-06-25T00:50:42, txID=48539, userSessionid=44427, teamid=200, userid=1397, adID=11, adCategory=clothing
2016-06-25T00:50:48, txID=48557, userSessionid=45392, teamid=128, userid=936, adID=14, adCategory=fashion
2016-06-25T00:51:04, txID=48506, userSessionid=47469, teamid=224, userid=1496, adID=0, adCategory=hardware
2016-06-25T00:51:29, txID=48533, userSessionid=45356, teamid=121, userid=1005, adID=6, adCategory=clothing
2016-06-25T00:51:57, txID=48524, userSessionid=44907, teamid=49, userid=1002, adID=25, adCategory=sports
2016-06-25T00:52:48, txID=48563, userSessionid=45060, teamid=73, userid=1936, adID=19, adCategory=sports
2016-06-25T00:52:51, txID=48556, userSessionid=45555, teamid=154, userid=618, adID=28, adCategory=sports
2016-06-25T00:53:11, txID=48536, userSessionid=45296, teamid=114, userid=1465, adID=14, adCategory=fashion
2016-06-25T00:53:12, txID=48525, userSessionid=43224, teamid=207, userid=854, adID=27, adCategory=games
2016-06-25T00:54:09, txID=48511, userSessionid=45126, teamid=88, userid=64, adID=20, adCategory=sports
2016-06-25T00:54:17, txID=48555, userSessionid=45822, teamid=185, userid=1732, adID=15, adCategory=fashion
2016-06-25T00:54:37, txID=48547, userSessionid=44147, teamid=208, userid=1746, adID=6, adCategory=clothing
2016-06-25T00:55:12, txID=48549, userSessionid=44993, teamid=62, userid=833, adID=8, adCategory=clothing
2016-06-25T00:55:26, txID=48512, userSessionid=46928, teamid=222, userid=1865, adID=28, adCategory=sports
2016-06-25T00:55:39, txID=48529, userSessionid=44952, teamid=56, userid=254, adID=23, adCategory=sports
2016-06-25T00:56:03, txID=48520, userSessionid=45808, teamid=182, userid=269, adID=16, adCategory=clothing
2016-06-25T00:56:08, txID=48527, userSessionid=45140, teamid=89, userid=1467, adID=29, adCategory=games
2016-06-25T00:57:40, txID=48559, userSessionid=48256, teamid=42, userid=779, adID=14, adCategory=fashion
2016-06-25T00:58:09, txID=48531, userSessionid=45650, teamid=164, userid=39, adID=9, adCategory=movies
2016-06-25T00:59:09, txID=48554, userSessionid=45158, teamid=92, userid=373, adID=21, adCategory=movies
2016-06-25T00:59:37, txID=48550, userSessionid=45215, teamid=99, userid=267, adID=23, adCategory=sports
2016-06-25T00:59:48, txID=48523, userSessionid=45595, teamid=161, userid=1357, adID=2, adCategory=sports
2016-06-25T01:00:15, txID=48552, userSessionid=45411, teamid=128, userid=1280, adID=17, adCategory=movies
2016-06-25T01:00:41, txID=48551, userSessionid=41321, teamid=217, userid=1043, adID=10, adCategory=movies
2016-06-25T01:00:54, txID=48560, userSessionid=44827, teamid=40, userid=1902, adID=26, adCategory=sports
2016-06-25T01:01:48, txID=48510, userSessionid=45411, teamid=128, userid=1280, adID=6, adCategory=clothing
2016-06-25T01:01:55, txID=48545, userSessionid=45872, teamid=196, userid=1113, adID=19, adCategory=sports
2016-06-25T01:13:55, txID=48588, userSessionid=45429, teamid=129, userid=1879, adID=9, adCategory=movies
2016-06-25T01:17:40, txID=48579, userSessionid=45271, teamid=109, userid=1069, adID=21, adCategory=movies
2016-06-25T01:19:51, txID=48575, userSessionid=44959, teamid=56, userid=1647, adID=2, adCategory=sports
2016-06-25T01:21:15, txID=48578, userSessionid=45626, teamid=162, userid=1156, adID=17, adCategory=movies
2016-06-25T01:24:23, txID=48574, userSessionid=45018, teamid=63, userid=979, adID=11, adCategory=clothing
2016-06-25T01:25:03, txID=48580, userSessionid=44864, teamid=45, userid=268, adID=6, adCategory=clothing
2016-06-25T01:25:35, txID=48587, userSessionid=39456, teamid=211, userid=1765, adID=18, adCategory=fashion
2016-06-25T01:25:58, txID=48583, userSessionid=44704, teamid=10, userid=101, adID=11, adCategory=clothing
2016-06-25T01:26:00, txID=48584, userSessionid=44831, teamid=40, userid=896, adID=7, adCategory=hardware
2016-06-25T01:26:01, txID=48581, userSessionid=45646, teamid=163, userid=1370, adID=4, adCategory=clothing
2016-06-25T01:26:52, txID=48586, userSessionid=45743, teamid=176, userid=77, adID=17, adCategory=movies
2016-06-25T01:27:20, txID=48582, userSessionid=45029, teamid=70, userid=299, adID=16, adCategory=clothing
2016-06-25T01:27:31, txID=48576, userSessionid=45855, teamid=189, userid=302, adID=25, adCategory=sports
2016-06-25T01:30:20, txID=48577, userSessionid=45600, teamid=161, userid=1752, adID=4, adCategory=clothing
2016-06-25T01:31:54, txID=48585, userSessionid=45561, teamid=154, userid=1105, adID=24, adCategory=computers
2016-06-25T01:33:38, txID=48641, userSessionid=39118, teamid=201, userid=141, adID=19, adCategory=sports
2016-06-25T01:34:23, txID=48648, userSessionid=45071, teamid=77, userid=1588, adID=28, adCategory=sports
2016-06-25T01:34:26, txID=48644, userSessionid=44643, teamid=6, userid=934, adID=6, adCategory=clothing
2016-06-25T01:34:30, txID=48655, userSessionid=44823, teamid=40, userid=1282, adID=23, adCategory=sports
2016-06-25T01:35:04, txID=48647, userSessionid=45354, teamid=119, userid=1994, adID=26, adCategory=sports
2016-06-25T01:35:28, txID=48657, userSessionid=45727, teamid=176, userid=626, adID=6, adCategory=clothing
2016-06-25T01:35:30, txID=48637, userSessionid=44968, teamid=57, userid=1611, adID=22, adCategory=hardware
2016-06-25T01:36:34, txID=48654, userSessionid=45282, teamid=109, userid=561, adID=11, adCategory=clothing
2016-06-25T01:37:33, txID=48630, userSessionid=46312, teamid=209, userid=1990, adID=23, adCategory=sports
2016-06-25T01:37:36, txID=48628, userSessionid=45799, teamid=181, userid=917, adID=16, adCategory=clothing
2016-06-25T01:38:02, txID=48632, userSessionid=43224, teamid=207, userid=854, adID=1, adCategory=electronics
2016-06-25T01:38:56, txID=48666, userSessionid=42425, teamid=205, userid=1622, adID=16, adCategory=clothing
2016-06-25T01:39:39, txID=48664, userSessionid=44947, teamid=55, userid=452, adID=24, adCategory=computers
2016-06-25T01:40:18, txID=48639, userSessionid=44900, teamid=49, userid=379, adID=19, adCategory=sports
2016-06-25T01:41:21, txID=48635, userSessionid=44992, teamid=62, userid=1471, adID=5, adCategory=movies
2016-06-25T01:41:25, txID=48623, userSessionid=44993, teamid=62, userid=833, adID=9, adCategory=movies
2016-06-25T01:41:54, txID=48658, userSessionid=45242, teamid=105, userid=142, adID=23, adCategory=sports
2016-06-25T01:43:47, txID=48636, userSessionid=45879, teamid=196, userid=19, adID=16, adCategory=clothing
2016-06-25T01:44:28, txID=48656, userSessionid=44615, teamid=3, userid=147, adID=5, adCategory=movies
2016-06-25T01:47:01, txID=48665, userSessionid=47356, teamid=115, userid=382, adID=18, adCategory=fashion
2016-06-25T01:47:06, txID=48661, userSessionid=41067, teamid=206, userid=1441, adID=12, adCategory=games
2016-06-25T01:47:29, txID=48633, userSessionid=46313, teamid=209, userid=1160, adID=0, adCategory=hardware
2016-06-25T01:48:23, txID=48638, userSessionid=45532, teamid=150, userid=699, adID=8, adCategory=clothing
2016-06-25T01:48:24, txID=48652, userSessionid=45743, teamid=176, userid=77, adID=17, adCategory=movies
2016-06-25T01:50:18, txID=48650, userSessionid=44154, teamid=221, userid=498, adID=1, adCategory=electronics
2016-06-25T01:50:58, txID=48626, userSessionid=45200, teamid=96, userid=1656, adID=14, adCategory=fashion
2016-06-25T01:51:11, txID=48662, userSessionid=45793, teamid=181, userid=1117, adID=18, adCategory=fashion
2016-06-25T01:51:16, txID=48645, userSessionid=44793, teamid=34, userid=1365, adID=10, adCategory=movies
2016-06-25T01:51:17, txID=48624, userSessionid=45419, teamid=129, userid=1211, adID=10, adCategory=movies
2016-06-25T01:51:25, txID=48651, userSessionid=44154, teamid=221, userid=498, adID=29, adCategory=games
2016-06-25T01:51:29, txID=48659, userSessionid=45325, teamid=115, userid=194, adID=21, adCategory=movies
2016-06-25T01:53:18, txID=48642, userSessionid=44829, teamid=40, userid=1859, adID=15, adCategory=fashion
2016-06-25T01:53:52, txID=48631, userSessionid=45512, teamid=148, userid=218, adID=16, adCategory=clothing
2016-06-25T01:53:59, txID=48643, userSessionid=45457, teamid=133, userid=1382, adID=24, adCategory=computers
2016-06-25T01:54:38, txID=48629, userSessionid=45285, teamid=109, userid=1279, adID=27, adCategory=games
2016-06-25T01:55:02, txID=48625, userSessionid=45230, teamid=101, userid=85, adID=9, adCategory=movies
2016-06-25T01:55:29, txID=48627, userSessionid=45165, teamid=92, userid=1563, adID=2, adCategory=sports
2016-06-25T01:56:16, txID=48653, userSessionid=44070, teamid=207, userid=581, adID=3, adCategory=computers
2016-06-25T01:56:35, txID=48634, userSessionid=45550, teamid=152, userid=1335, adID=28, adCategory=sports
2016-06-25T01:57:24, txID=48667, userSessionid=44662, teamid=7, userid=997, adID=28, adCategory=sports
