userSessionid=6780, userid=1909, teamid=154, assignmentid=5514, startTimeStamp=2016-06-01T18:01:50, endTimeStamp=2016-06-06T12:33:05, team_level=1, platformType=iphone
userSessionid=26871, userid=40, teamid=128, assignmentid=5450, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26872, userid=1913, teamid=128, assignmentid=5457, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26873, userid=1924, teamid=128, assignmentid=5335, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=26874, userid=1697, teamid=128, assignmentid=9120, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26875, userid=420, teamid=128, assignmentid=9468, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26876, userid=1598, teamid=128, assignmentid=9207, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26877, userid=848, teamid=128, assignmentid=9954, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26878, userid=322, teamid=128, assignmentid=5449, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26879, userid=412, teamid=128, assignmentid=17859, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26880, userid=910, teamid=128, assignmentid=21235, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26881, userid=1037, teamid=128, assignmentid=23811, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26882, userid=1268, teamid=128, assignmentid=24157, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=28920, userid=277, teamid=128, assignmentid=23723, startTimeStamp=2016-06-17T03:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=34412, userid=1616, teamid=128, assignmentid=30779, startTimeStamp=2016-06-19T16:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26883, userid=1384, teamid=129, assignmentid=5937, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26884, userid=778, teamid=129, assignmentid=5938, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26885, userid=557, teamid=129, assignmentid=5929, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26886, userid=1813, teamid=129, assignmentid=5217, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26887, userid=1610, teamid=129, assignmentid=5930, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26888, userid=531, teamid=129, assignmentid=5219, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26889, userid=1003, teamid=129, assignmentid=5931, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26890, userid=1211, teamid=129, assignmentid=5935, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26891, userid=113, teamid=129, assignmentid=5934, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26892, userid=1345, teamid=129, assignmentid=5936, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26893, userid=1677, teamid=129, assignmentid=7096, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26894, userid=106, teamid=129, assignmentid=12495, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26895, userid=432, teamid=129, assignmentid=12612, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26896, userid=1728, teamid=129, assignmentid=12928, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26897, userid=786, teamid=129, assignmentid=12748, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26898, userid=1146, teamid=129, assignmentid=14386, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26899, userid=1957, teamid=129, assignmentid=13974, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26900, userid=1879, teamid=129, assignmentid=19639, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=26901, userid=1648, teamid=131, assignmentid=5068, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26902, userid=375, teamid=131, assignmentid=5066, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26903, userid=1594, teamid=131, assignmentid=5063, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26904, userid=1993, teamid=131, assignmentid=5075, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26905, userid=1681, teamid=131, assignmentid=5070, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26906, userid=1502, teamid=131, assignmentid=5073, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26907, userid=1934, teamid=131, assignmentid=5076, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26908, userid=10, teamid=131, assignmentid=5071, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26909, userid=1479, teamid=131, assignmentid=5078, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26910, userid=1337, teamid=131, assignmentid=11990, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26911, userid=75, teamid=131, assignmentid=10584, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=26912, userid=1815, teamid=131, assignmentid=12929, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26913, userid=1664, teamid=131, assignmentid=7158, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26914, userid=1427, teamid=131, assignmentid=18155, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26915, userid=1126, teamid=131, assignmentid=20800, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26916, userid=1639, teamid=131, assignmentid=23463, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26917, userid=1168, teamid=131, assignmentid=23450, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=34413, userid=1996, teamid=131, assignmentid=34198, startTimeStamp=2016-06-19T16:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=34552, userid=1214, teamid=131, assignmentid=33412, startTimeStamp=2016-06-19T17:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26918, userid=219, teamid=133, assignmentid=5224, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26919, userid=349, teamid=133, assignmentid=7200, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26920, userid=1767, teamid=133, assignmentid=13921, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26921, userid=1529, teamid=133, assignmentid=12675, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26922, userid=1845, teamid=133, assignmentid=20971, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26923, userid=1382, teamid=133, assignmentid=21531, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26924, userid=789, teamid=133, assignmentid=24052, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26925, userid=883, teamid=133, assignmentid=22265, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=29542, userid=448, teamid=133, assignmentid=25571, startTimeStamp=2016-06-17T10:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=32943, userid=1445, teamid=133, assignmentid=32217, startTimeStamp=2016-06-19T01:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26926, userid=1667, teamid=139, assignmentid=5465, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26927, userid=1349, teamid=139, assignmentid=5132, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26928, userid=1596, teamid=139, assignmentid=5466, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26929, userid=398, teamid=139, assignmentid=5469, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26930, userid=418, teamid=139, assignmentid=5462, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26931, userid=148, teamid=139, assignmentid=5463, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26932, userid=244, teamid=139, assignmentid=5467, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26933, userid=1881, teamid=139, assignmentid=5460, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26934, userid=680, teamid=139, assignmentid=5459, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26935, userid=1125, teamid=139, assignmentid=9240, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26936, userid=501, teamid=139, assignmentid=16584, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26937, userid=439, teamid=139, assignmentid=16608, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26938, userid=1641, teamid=139, assignmentid=9122, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=28097, userid=1327, teamid=139, assignmentid=24481, startTimeStamp=2016-06-16T16:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26939, userid=857, teamid=144, assignmentid=5379, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26940, userid=1790, teamid=144, assignmentid=5371, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26941, userid=283, teamid=144, assignmentid=5373, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26942, userid=1333, teamid=144, assignmentid=5008, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26943, userid=1946, teamid=144, assignmentid=5365, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26944, userid=118, teamid=144, assignmentid=5375, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26945, userid=1235, teamid=144, assignmentid=5003, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26946, userid=1256, teamid=144, assignmentid=5366, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=mac
userSessionid=26947, userid=949, teamid=144, assignmentid=5004, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26948, userid=1454, teamid=144, assignmentid=5380, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26949, userid=1620, teamid=144, assignmentid=5370, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26950, userid=1703, teamid=144, assignmentid=5377, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26951, userid=116, teamid=144, assignmentid=5005, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26952, userid=422, teamid=144, assignmentid=11105, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26953, userid=595, teamid=144, assignmentid=9292, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26954, userid=1093, teamid=144, assignmentid=5006, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26955, userid=180, teamid=144, assignmentid=13364, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26956, userid=929, teamid=144, assignmentid=16466, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=30854, userid=100, teamid=144, assignmentid=28638, startTimeStamp=2016-06-18T00:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26957, userid=497, teamid=147, assignmentid=5163, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26958, userid=1466, teamid=147, assignmentid=5165, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26959, userid=296, teamid=147, assignmentid=5164, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26960, userid=1856, teamid=147, assignmentid=14339, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26961, userid=886, teamid=147, assignmentid=10751, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=28953, userid=45, teamid=147, assignmentid=25733, startTimeStamp=2016-06-17T03:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=29718, userid=974, teamid=147, assignmentid=29373, startTimeStamp=2016-06-17T12:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26962, userid=1175, teamid=148, assignmentid=5405, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26963, userid=149, teamid=148, assignmentid=5406, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26964, userid=567, teamid=148, assignmentid=9926, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=31887, userid=218, teamid=148, assignmentid=23865, startTimeStamp=2016-06-18T12:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26965, userid=1252, teamid=150, assignmentid=5011, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=26966, userid=1089, teamid=150, assignmentid=5017, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26967, userid=1085, teamid=150, assignmentid=5014, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26968, userid=363, teamid=150, assignmentid=5018, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26969, userid=1414, teamid=150, assignmentid=5015, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26970, userid=1109, teamid=150, assignmentid=5112, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26971, userid=339, teamid=150, assignmentid=5110, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26972, userid=145, teamid=150, assignmentid=5019, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26973, userid=230, teamid=150, assignmentid=9741, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26974, userid=130, teamid=150, assignmentid=9250, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26975, userid=491, teamid=150, assignmentid=19448, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26976, userid=1149, teamid=150, assignmentid=16784, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26977, userid=584, teamid=150, assignmentid=10072, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26978, userid=1907, teamid=150, assignmentid=21908, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26979, userid=667, teamid=150, assignmentid=21382, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26980, userid=1945, teamid=150, assignmentid=18800, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=32270, userid=137, teamid=150, assignmentid=31946, startTimeStamp=2016-06-18T17:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=32302, userid=1776, teamid=150, assignmentid=30650, startTimeStamp=2016-06-18T17:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=32902, userid=699, teamid=150, assignmentid=31999, startTimeStamp=2016-06-19T01:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26981, userid=1567, teamid=152, assignmentid=5097, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26982, userid=460, teamid=152, assignmentid=5104, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26983, userid=1217, teamid=152, assignmentid=5102, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26984, userid=541, teamid=152, assignmentid=5106, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26985, userid=919, teamid=152, assignmentid=5107, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26986, userid=207, teamid=152, assignmentid=5109, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26987, userid=1106, teamid=152, assignmentid=5105, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26988, userid=1536, teamid=152, assignmentid=5108, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26989, userid=1293, teamid=152, assignmentid=5103, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26990, userid=1814, teamid=152, assignmentid=8405, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26991, userid=1446, teamid=152, assignmentid=9570, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26992, userid=1174, teamid=152, assignmentid=10969, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26993, userid=1760, teamid=152, assignmentid=5096, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26994, userid=1335, teamid=152, assignmentid=18429, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26995, userid=1429, teamid=152, assignmentid=18670, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26996, userid=1875, teamid=152, assignmentid=24626, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=26997, userid=618, teamid=154, assignmentid=5511, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=26998, userid=1774, teamid=154, assignmentid=5512, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=26999, userid=1909, teamid=154, assignmentid=5514, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27000, userid=411, teamid=154, assignmentid=14971, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27001, userid=1140, teamid=154, assignmentid=19824, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27002, userid=416, teamid=154, assignmentid=22045, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=31709, userid=1105, teamid=154, assignmentid=25967, startTimeStamp=2016-06-18T10:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=32732, userid=280, teamid=154, assignmentid=31568, startTimeStamp=2016-06-18T23:03:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27003, userid=643, teamid=156, assignmentid=5893, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27004, userid=872, teamid=156, assignmentid=5896, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27005, userid=1570, teamid=156, assignmentid=5892, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27006, userid=805, teamid=156, assignmentid=5895, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27007, userid=1930, teamid=156, assignmentid=5899, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27008, userid=725, teamid=156, assignmentid=10784, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27009, userid=1212, teamid=156, assignmentid=18042, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27010, userid=1550, teamid=156, assignmentid=17908, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27011, userid=1269, teamid=156, assignmentid=21750, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27012, userid=1877, teamid=156, assignmentid=17477, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=29166, userid=1328, teamid=156, assignmentid=28736, startTimeStamp=2016-06-17T05:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=linux
userSessionid=30596, userid=344, teamid=156, assignmentid=24867, startTimeStamp=2016-06-17T22:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27013, userid=177, teamid=160, assignmentid=6082, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
userSessionid=27014, userid=932, teamid=160, assignmentid=6076, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=iphone
userSessionid=27015, userid=1988, teamid=160, assignmentid=6079, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=windows
userSessionid=27016, userid=1084, teamid=160, assignmentid=6080, startTimeStamp=2016-06-16T06:33:05, endTimeStamp=2016-06-19T19:03:05, team_level=6, platformType=android
